Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Release Code,Release,Unit,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F,Y2023,Y2023F,Y2024,Y2024F
"20","'072","Botswana","70071","Cost of starchy staples, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"2.87","E",,,,,,
"20","'072","Botswana","70070","Cost of starchy staples, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.56","E",,,,,,
"20","'072","Botswana","70081","Cost of animal source foods, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"6.1","E",,,,,,
"20","'072","Botswana","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"1.2","E",,,,,,
"20","'072","Botswana","70091","Cost of legumes, nuts and seeds, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"2.42","E",,,,,,
"20","'072","Botswana","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.47","E",,,,,,
"20","'072","Botswana","70101","Cost of vegetables, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"2.97","E",,,,,,
"20","'072","Botswana","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.58","E",,,,,,
"20","'072","Botswana","70111","Cost of fruits, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"2.19","E",,,,,,
"20","'072","Botswana","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.43","E",,,,,,
"20","'072","Botswana","70121","Cost of oils and fats, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.83","E",,,,,,
"20","'072","Botswana","70120","Cost of oils and fats, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.16","E",,,,,,
"20","'072","Botswana","7005","Prevalence of unaffordability (PUA), percent","6121","Value","7S2025","July 2025 (SOFI report)","%","62.8","E","61.3","E","60.7","E","61","E","60.7","E","59.6","E","60.1","E","59.9","E"
"20","'072","Botswana","7005","Prevalence of unaffordability (PUA), percent","6121","Value","12U2024","December 2024 (Update)","%","63.5","E","61.9","E","61.3","E","61.5","E","61.2","E","60.3","E",,,,
"20","'072","Botswana","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","7S2025","July 2025 (SOFI report)","million No","1.4","E","1.4","E","1.4","E","1.4","E","1.5","E","1.5","E","1.5","E","1.5","E"
"20","'072","Botswana","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","12U2024","December 2024 (Update)","million No","1.4","E","1.4","E","1.4","E","1.5","E","1.5","E","1.5","E",,,,
"21","'076","Brazil","70041","Cost of a healthy diet (CoHD), LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d","7.5","E","7.56","E","7.93","E","8.64","E","9.72","E","10.88","E","11.33","E","11.85","E"
"21","'076","Brazil","70040","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day","3.15","E","3.23","E","3.39","E","3.69","E","3.97","E","4.39","E","4.55","E","4.69","E"
"21","'076","Brazil","70071","Cost of starchy staples, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"1.57","E",,,,,,
"21","'076","Brazil","70070","Cost of starchy staples, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.64","E",,,,,,
"21","'076","Brazil","70081","Cost of animal source foods, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"2.09","E",,,,,,
"21","'076","Brazil","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.85","E",,,,,,
"21","'076","Brazil","70091","Cost of legumes, nuts and seeds, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"2.38","E",,,,,,
"21","'076","Brazil","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.97","E",,,,,,
"21","'076","Brazil","70101","Cost of vegetables, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"1.69","E",,,,,,
"21","'076","Brazil","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.69","E",,,,,,
"21","'076","Brazil","70111","Cost of fruits, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"1.65","E",,,,,,
"21","'076","Brazil","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.67","E",,,,,,
"21","'076","Brazil","70121","Cost of oils and fats, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.33","E",,,,,,
"21","'076","Brazil","70120","Cost of oils and fats, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.14","E",,,,,,
"21","'076","Brazil","7005","Prevalence of unaffordability (PUA), percent","6121","Value","7S2025","July 2025 (SOFI report)","%","27.1","E","26.4","E","26","E","19.4","E","29.8","E","24.9","E","24.1","E","23.7","E"
"21","'076","Brazil","7005","Prevalence of unaffordability (PUA), percent","6121","Value","12U2024","December 2024 (Update)","%","27.4","E","26.6","E","26.3","E","19.8","E","30.2","E","25.3","E",,,,
"21","'076","Brazil","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","7S2025","July 2025 (SOFI report)","million No","55.5","E","54.3","E","53.9","E","40.4","E","62.4","E","52.4","E","50.8","E","50.2","E"
"21","'076","Brazil","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","12U2024","December 2024 (Update)","million No","56.2","E","54.9","E","54.6","E","41.2","E","63.3","E","53.1","E",,,,
"239","'092","British Virgin Islands","70041","Cost of a healthy diet (CoHD), LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d","3.87","E","3.89","E","3.93","E","3.98","E","4.02","E","4.06","E","4.1","E","4.15","E"
"239","'092","British Virgin Islands","70040","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day","3.5","E","3.53","E","3.64","E","3.78","E","3.94","E","4.78","E","5.05","E","5.23","E"
"239","'092","British Virgin Islands","70071","Cost of starchy staples, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.82","E",,,,,,
"239","'092","British Virgin Islands","70070","Cost of starchy staples, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.8","E",,,,,,
"239","'092","British Virgin Islands","70081","Cost of animal source foods, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.76","E",,,,,,
"239","'092","British Virgin Islands","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.74","E",,,,,,
"239","'092","British Virgin Islands","70091","Cost of legumes, nuts and seeds, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.35","E",,,,,,
"239","'092","British Virgin Islands","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.34","E",,,,,,
"239","'092","British Virgin Islands","70101","Cost of vegetables, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.99","E",,,,,,
"239","'092","British Virgin Islands","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.97","E",,,,,,
"239","'092","British Virgin Islands","70111","Cost of fruits, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.94","E",,,,,,
"239","'092","British Virgin Islands","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.92","E",,,,,,
"239","'092","British Virgin Islands","70121","Cost of oils and fats, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.16","E",,,,,,
"239","'092","British Virgin Islands","70120","Cost of oils and fats, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.16","E",,,,,,
"239","'092","British Virgin Islands","7005","Prevalence of unaffordability (PUA), percent","6121","Value","7S2025","July 2025 (SOFI report)","%",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O"
"239","'092","British Virgin Islands","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","7S2025","July 2025 (SOFI report)","million No",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O"
"26","'096","Brunei Darussalam","70041","Cost of a healthy diet (CoHD), LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d","2.77","E","2.82","E","2.81","E","2.88","E","2.94","E","3.1","E","3.18","E","3.2","E"
"26","'096","Brunei Darussalam","70040","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day","4.11","E","4.26","E","4.36","E","4.55","E","4.85","E","5.32","E","5.67","E","5.89","E"
"26","'096","Brunei Darussalam","70071","Cost of starchy staples, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.42","E",,,,,,
"26","'096","Brunei Darussalam","70070","Cost of starchy staples, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.69","E",,,,,,
"26","'096","Brunei Darussalam","70081","Cost of animal source foods, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.79","E",,,,,,
"26","'096","Brunei Darussalam","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"1.31","E",,,,,,
"26","'096","Brunei Darussalam","70091","Cost of legumes, nuts and seeds, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.3","E",,,,,,
"26","'096","Brunei Darussalam","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.5","E",,,,,,
"26","'096","Brunei Darussalam","70101","Cost of vegetables, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.79","E",,,,,,
"26","'096","Brunei Darussalam","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"1.3","E",,,,,,
"26","'096","Brunei Darussalam","70111","Cost of fruits, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.57","E",,,,,,
"26","'096","Brunei Darussalam","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.93","E",,,,,,
"26","'096","Brunei Darussalam","70121","Cost of oils and fats, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.08","E",,,,,,
"26","'096","Brunei Darussalam","70120","Cost of oils and fats, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.13","E",,,,,,
"26","'096","Brunei Darussalam","7005","Prevalence of unaffordability (PUA), percent","6121","Value","7S2025","July 2025 (SOFI report)","%",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O"
"26","'096","Brunei Darussalam","7005","Prevalence of unaffordability (PUA), percent","6121","Value","12U2024","December 2024 (Update)","%",,"O",,"O",,"O",,"O",,"O",,"O",,,,
"26","'096","Brunei Darussalam","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","7S2025","July 2025 (SOFI report)","million No",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O"
"26","'096","Brunei Darussalam","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","12U2024","December 2024 (Update)","million No",,"O",,"O",,"O",,"O",,"O",,"O",,,,
"27","'100","Bulgaria","70041","Cost of a healthy diet (CoHD), LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d","2.54","E","2.6","E","2.73","E","2.88","E","2.96","E","3.61","E","4.11","E","4.21","E"
"27","'100","Bulgaria","70040","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day","3.39","E","3.47","E","3.67","E","3.8","E","3.93","E","4.72","E","5.16","E","5.32","E"
"27","'100","Bulgaria","70071","Cost of starchy staples, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.51","E",,,,,,
"27","'100","Bulgaria","70070","Cost of starchy staples, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.67","E",,,,,,
"27","'100","Bulgaria","70081","Cost of animal source foods, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.74","E",,,,,,
"27","'100","Bulgaria","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.98","E",,,,,,
"27","'100","Bulgaria","70091","Cost of legumes, nuts and seeds, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.32","E",,,,,,
"27","'100","Bulgaria","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.42","E",,,,,,
"27","'100","Bulgaria","70101","Cost of vegetables, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.64","E",,,,,,
"27","'100","Bulgaria","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.85","E",,,,,,
"27","'100","Bulgaria","70111","Cost of fruits, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.65","E",,,,,,
"27","'100","Bulgaria","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.87","E",,,,,,
"27","'100","Bulgaria","70121","Cost of oils and fats, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.11","E",,,,,,
"27","'100","Bulgaria","70120","Cost of oils and fats, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.14","E",,,,,,
"27","'100","Bulgaria","7005","Prevalence of unaffordability (PUA), percent","6121","Value","7S2025","July 2025 (SOFI report)","%","10.3","E","8.3","E","7.8","E","5.2","E","6.1","E","5.7","E","5.7","E","5.5","E"
"27","'100","Bulgaria","7005","Prevalence of unaffordability (PUA), percent","6121","Value","12U2024","December 2024 (Update)","%","10.2","E","8.4","E","7.8","E","5.3","E","6.1","E","5.8","E",,,,
"27","'100","Bulgaria","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","7S2025","July 2025 (SOFI report)","million No","0.7","E","0.6","E","0.5","E","0.4","E","0.4","E","0.4","E","0.4","E","0.4","E"
"27","'100","Bulgaria","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","12U2024","December 2024 (Update)","million No","0.7","E","0.6","E","0.5","E","0.4","E","0.4","E","0.4","E",,,,
